County,SegID,SegCustomerOut,SegCustomerMinutes,Duration,Start,End,CustomerThres,PctHU,PctTime,TotalHU
Amador,82,2029,2454760,110,2020-01-28T05:00:00Z,2020-01-28T06:49:59Z,500,10.634729283505424,0.020928462709284626,19079
Amador,85,1380,970560,90,2020-02-24T01:10:00Z,2020-02-24T02:39:59Z,500,7.233083494942083,0.017123287671232876,19079
Amador,86,533,1042860,140,2020-02-29T00:00:00Z,2020-02-29T02:19:59Z,500,2.7936474658000945,0.02663622526636225,19079
Amador,87,650,234000,60,2020-03-08T15:10:00Z,2020-03-08T16:09:59Z,500,3.406887153414749,0.01141552511415525,19079
Amador,88,810,396550,70,2020-03-13T19:10:00Z,2020-03-13T20:19:59Z,500,4.245505529639918,0.013318112633181126,19079
Amador,89,4680,616795920,1370,2020-03-16T05:00:00Z,2020-03-17T03:49:59Z,500,24.529587504586196,0.2606544901065449,19079
Amador,90,4368,181528000,800,2020-03-17T04:40:00Z,2020-03-17T17:59:59Z,500,22.894281670947116,0.15220700152207,19079
Amador,91,2769,91035230,590,2020-03-18T08:20:00Z,2020-03-18T18:09:59Z,500,14.513339273546833,0.11225266362252663,19079
Amador,92,2269,1602630,90,2020-03-18T18:30:00Z,2020-03-18T19:59:59Z,500,11.892656847843178,0.017123287671232876,19079
Amador,93,1535,1535000,100,2020-03-20T21:30:00Z,2020-03-20T23:09:59Z,500,8.045495046910215,0.01902587519025875,19079
Amador,94,3757,6128840,170,2020-03-24T04:40:00Z,2020-03-24T07:29:59Z,500,19.69180774673725,0.032343987823439876,19079
Amador,95,545,347360,80,2020-03-25T19:20:00Z,2020-03-25T20:39:59Z,500,2.856543844016982,0.015220700152207002,19079
Amador,96,1508,1502640,120,2020-05-06T03:00:00Z,2020-05-06T04:59:59Z,500,7.9039781959222175,0.0228310502283105,19079
Amador,97,954,343440,60,2020-05-07T06:00:00Z,2020-05-07T06:59:59Z,500,5.00026206824257,0.01141552511415525,19079
Amador,99,973,476350,70,2020-06-05T04:10:00Z,2020-06-05T05:19:59Z,500,5.099848000419309,0.013318112633181126,19079
Amador,100,1423,1720290,110,2020-06-18T20:40:00Z,2020-06-18T22:29:59Z,500,7.458462183552597,0.020928462709284626,19079
Amador,101,563,360320,80,2020-06-19T12:20:00Z,2020-06-19T13:39:59Z,500,2.9508884113423135,0.015220700152207002,19079
Amador,102,525,188820,60,2020-07-08T20:00:00Z,2020-07-08T20:59:59Z,500,2.751716546988836,0.01141552511415525,19079
Amador,107,563,360320,80,2020-07-19T02:30:00Z,2020-07-19T03:49:59Z,500,2.9508884113423135,0.015220700152207002,19079
Amador,108,855,1922400,150,2020-07-23T13:30:00Z,2020-07-23T15:59:59Z,500,4.481366947953247,0.028538812785388126,19079
Amador,110,2319,834840,60,2020-08-03T16:50:00Z,2020-08-03T17:49:59Z,500,12.154725090413544,0.01141552511415525,19079
Amador,111,1914,1224960,80,2020-08-06T02:10:00Z,2020-08-06T03:29:59Z,500,10.031972325593584,0.015220700152207002,19079
Amador,113,693,249480,60,2020-08-15T23:20:00Z,2020-08-16T00:19:59Z,500,3.632265842025263,0.01141552511415525,19079
Amador,114,1256,615020,70,2020-08-16T12:40:00Z,2020-08-16T13:49:59Z,500,6.583154253367576,0.013318112633181126,19079
Amador,116,682,951720,120,2020-08-18T22:20:00Z,2020-08-19T00:19:59Z,500,3.574610828659783,0.0228310502283105,19079
Amador,117,2791,3199200,150,2020-08-19T05:00:00Z,2020-08-19T07:29:59Z,500,14.628649300277793,0.028538812785388126,19079
Amador,119,1892,7992820,220,2020-08-20T01:20:00Z,2020-08-20T04:59:59Z,500,9.916662298862624,0.04185692541856925,19079
Amador,120,790,4548960,240,2020-08-29T21:30:00Z,2020-08-30T01:29:59Z,500,4.140678232611772,0.045662100456621,19079
Amador,124,5490,1193291090,1510,2020-09-08T19:20:00Z,2020-09-09T20:29:59Z,500,28.775093034226114,0.2872907153729072,19079
Amador,125,5207,5222720,160,2020-09-28T18:00:00Z,2020-09-28T20:39:59Z,500,27.291786781277843,0.030441400304414005,19079
Amador,127,9549,4410172250,2750,2020-10-26T00:10:00Z,2020-10-27T21:59:59Z,500,50.04979296608837,0.5232115677321156,19079
Amador,128,655,530550,90,2020-11-06T15:00:00Z,2020-11-06T16:29:59Z,500,3.4330939776717853,0.017123287671232876,19079
Amador,129,1078,487970,70,2020-11-26T22:30:00Z,2020-11-26T23:39:59Z,500,5.650191309817076,0.013318112633181126,19079
Amador,130,1327,3835030,170,2020-12-07T13:00:00Z,2020-12-07T15:49:59Z,500,6.955291157817496,0.032343987823439876,19079
Amador,132,663,2102760,180,2020-12-29T01:40:00Z,2020-12-29T04:39:59Z,500,3.475024896483044,0.03424657534246575,19079
Butte,1,1606,224809520,1520,2017-10-12T02:40:00Z,2017-10-13T03:59:59Z,500,1.8179554227368944,0.289193302891933,88341
Butte,2,2552,13054320,360,2017-10-20T07:10:00Z,2017-10-20T13:09:59Z,500,2.8888058772257503,0.0684931506849315,88341
Butte,3,2101,2099700,100,2017-10-30T15:30:00Z,2017-10-30T17:09:59Z,500,2.3782841489229236,0.01902587519025875,88341
Butte,10,1209,3379110,210,2018-01-09T00:50:00Z,2018-01-09T04:19:59Z,500,1.3685604645634528,0.039954337899543384,88341
Butte,12,786,385070,70,2018-02-13T08:10:00Z,2018-02-13T09:19:59Z,500,0.8897340985499371,0.013318112633181126,88341
Butte,13,607,1363800,150,2018-02-23T00:20:00Z,2018-02-23T02:49:59Z,500,0.6871101753432721,0.028538812785388126,88341
Butte,14,2493,8684520,190,2018-02-26T23:50:00Z,2018-02-27T02:59:59Z,500,2.822019220973274,0.03614916286149163,88341
Butte,15,849,8904060,330,2018-03-01T12:10:00Z,2018-03-01T17:39:59Z,500,0.9610486637008864,0.06278538812785388,88341
Butte,16,2494,1221640,70,2018-03-22T10:10:00Z,2018-03-22T11:19:59Z,500,2.823151198197892,0.013318112633181126,88341
