FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,STATEFP,PLACEFP,PLACE_FIPS,PLACE_NAME,PLACE_NAME_TYPE,COUNTYFP,CNTY_FIPS,CNTY_NAME,CNTY_NAME_TYPE,Shape_Length,Shape_Area
STAGECOACH,18852,2017-07-20,2017-07-23,3,11.9328413,6,51637,651637,North Auburn,North Auburn CDP,61,6061,Placer,Placer County,916.4901725,48290.4938
PLEASANT,22877,2017-08-30,2017-09-06,14,392.4852295,6,52246,652246,North San Juan,North San Juan CDP,57,6057,Nevada,Nevada County,6529.484834,1588331.337
SMARTSVILLE,26274,2017-10-08,2017-10-09,14,11.5590506,6,72282,672282,Smartsville,Smartsville CDP,115,6115,Yuba,Yuba County,1061.968936,46777.81642
LOBO,26275,2017-10-08,2017-10-26,14,820.644104,6,63106,663106,Rough and Ready,Rough and Ready CDP,57,6057,Nevada,Nevada County,13271.59591,3321028.843
LILAC,24612,2017-12-07,2017-12-24,14,4080.614746,6,53322,653322,Oceanside,Oceanside city,73,6073,San Diego,San Diego County,37220.33654,16513661.83
LILAC,24612,2017-12-07,2017-12-24,14,4080.614746,6,7498,607498,Bonsall,Bonsall CDP,73,6073,San Diego,San Diego County,37220.33654,16513661.83
JENNINGS 2,16909,2017-07-11,2017-07-14,10,332.5864868,6,32044,632044,Harbison Canyon,Harbison Canyon CDP,73,6073,San Diego,San Diego County,7042.368247,1345929.786
GREENFIELD,13857,2017-06-09,2017-06-09,14,13.0162745,6,30703,630703,Granite Hills,Granite Hills CDP,73,6073,San Diego,San Diego County,1247.484819,52674.99418
DEHESA 5,13385,2017-06-04,2017-06-04,14,12.2480068,6,17106,617106,Crest,Crest CDP,73,6073,San Diego,San Diego County,1238.736348,49565.9261
BANDY 2,21622,2017-08-17,2017-08-22,9,10.3052311,6,66000,666000,San Diego,San Diego city,73,6073,San Diego,San Diego County,863.1993827,41703.78961
MISSION,18115,2017-09-03,2017-09-13,11,988.4674683,6,51868,651868,North Fork,North Fork CDP,39,6039,Madera,Madera County,18687.02442,4000185.878
DETWILER,14474,2017-07-16,2017-08-31,9,81826.27344,6,4730,604730,Bear Valley,Bear Valley CDP,43,6043,Mariposa,Mariposa County,192644.7966,331139186.4
DETWILER,14474,2017-07-16,2017-08-31,9,81826.27344,6,12062,612062,Catheys Valley,Catheys Valley CDP,43,6043,Mariposa,Mariposa County,192644.7966,331139186.4
DETWILER,14474,2017-07-16,2017-08-31,9,81826.27344,6,45932,645932,Mariposa,Mariposa CDP,43,6043,Mariposa,Mariposa County,192644.7966,331139186.4
DETWILER,14474,2017-07-16,2017-08-31,9,81826.27344,6,49726,649726,Mt. Bullion,Mt. Bullion CDP,43,6043,Mariposa,Mariposa County,192644.7966,331139186.4
CORONADO,16525,2017-08-13,2017-08-13,10,123.1079483,6,39484,639484,Lake Don Pedro,Lake Don Pedro CDP,43,6043,Mariposa,Mariposa County,3512.30779,498200.1923
TOLL,5654,2017-06-22,2017-06-22,14,43.8030243,6,81666,681666,Vallejo,Vallejo city,95,6095,Solano,Solano County,1986.281814,177264.5471
FOOTHILL,7092,2017-07-27,2017-07-27,4,4.2130814,6,44406,644406,Lucerne,Lucerne CDP,33,6033,Lake,Lake County,631.5502048,17049.73609
TIMM,9783,2017-10-02,2017-10-03,14,125.7918091,6,996,600996,Allendale,Allendale CDP,95,6095,Solano,Solano County,4275.516468,509061.4042
ESTATE,9420,2017-09-23,2017-09-23,2,42.8033409,6,996,600996,Allendale,Allendale CDP,95,6095,Solano,Solano County,3712.304097,173218.973
FORT,9994,2017-10-07,2017-10-08,14,18.2806492,6,78715,678715,Timber Cove,Timber Cove CDP,97,6097,Sonoma,Sonoma County,1404.66372,73979.16582
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,50258,650258,Napa,Napa city,97,6097,Sonoma,Sonoma County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,50258,650258,Napa,Napa city,55,6055,Napa,Napa County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,72646,672646,Sonoma,Sonoma city,97,6097,Sonoma,Sonoma County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,72646,672646,Sonoma,Sonoma city,55,6055,Napa,Napa County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,70098,670098,Santa Rosa,Santa Rosa city,97,6097,Sonoma,Sonoma County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,70098,670098,Santa Rosa,Santa Rosa city,55,6055,Napa,Napa County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,30028,630028,Glen Ellen,Glen Ellen CDP,97,6097,Sonoma,Sonoma County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,30028,630028,Glen Ellen,Glen Ellen CDP,55,6055,Napa,Napa County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,38156,638156,Kenwood,Kenwood CDP,97,6097,Sonoma,Sonoma County,239290.5931,225807272.9
NUNS,10049,2017-10-08,2017-10-31,14,55798.19141,6,38156,638156,Kenwood,Kenwood CDP,55,6055,Napa,Napa County,239290.5931,225807272.9
TUBBS,10045,2017-10-08,2017-11-01,14,36701.98438,6,70098,670098,Santa Rosa,Santa Rosa city,97,6097,Sonoma,Sonoma County,131011.0567,148527659.7
TUBBS,10045,2017-10-08,2017-11-01,14,36701.98438,6,70098,670098,Santa Rosa,Santa Rosa city,55,6055,Napa,Napa County,131011.0567,148527659.7
TUBBS,10045,2017-10-08,2017-11-01,14,36701.98438,6,40426,640426,Larkfield-Wikiup,Larkfield-Wikiup CDP,97,6097,Sonoma,Sonoma County,131011.0567,148527659.7
TUBBS,10045,2017-10-08,2017-11-01,14,36701.98438,6,40426,640426,Larkfield-Wikiup,Larkfield-Wikiup CDP,55,6055,Napa,Napa County,131011.0567,148527659.7
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,31099,631099,Green Valley,Green Valley CDP,55,6055,Napa,Napa County,170678.8928,208917568
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,31099,631099,Green Valley,Green Valley CDP,95,6095,Solano,Solano County,170678.8928,208917568
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,55,6055,Napa,Napa County,170678.8928,208917568
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,49432,649432,Moskowite Corner,Moskowite Corner CDP,95,6095,Solano,Solano County,170678.8928,208917568
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,71927,671927,Silverado Resort,Silverado Resort CDP,55,6055,Napa,Napa County,170678.8928,208917568
ATLAS,10105,2017-10-08,2017-11-01,14,51624.65625,6,71927,671927,Silverado Resort,Silverado Resort CDP,95,6095,Solano,Solano County,170678.8928,208917568
SULPHER,10055,2017-10-09,2017-10-25,14,2206.230225,6,13945,613945,Clearlake,Clearlake city,33,6033,Lake,Lake County,26639.54158,8928297.434
ROCKVILLE,8152,2017-08-23,2017-08-23,14,23.2398911,6,31099,631099,Green Valley,Green Valley CDP,95,6095,Solano,Solano County,1714.055178,94048.50102
PLACERITA,187296,2017-06-25,2017-06-26,7,759.7583618,6,69088,669088,Santa Clarita,Santa Clarita city,37,6037,Los Angeles,Los Angeles County,15646.9371,3074632.896
BARN,157711,2017-05-29,2017-05-29,4,2.0640388,6,450,600450,Agua Dulce,Agua Dulce CDP,37,6037,Los Angeles,Los Angeles County,445.8807255,8352.868801
SOUTH,174063,2017-06-13,2017-06-13,4,9.5072823,6,21964,621964,Elizabeth Lake,Elizabeth Lake CDP,37,6037,Los Angeles,Los Angeles County,967.0487349,38474.60673
WAGON,184068,2017-06-22,2017-06-22,2,0.1805364,6,450,600450,Agua Dulce,Agua Dulce CDP,37,6037,Los Angeles,Los Angeles County,127.0735473,730.6050625
PALMS,227042,2017-07-31,2017-07-31,14,2.9118733,6,31596,631596,Hacienda Heights,Hacienda Heights CDP,37,6037,Los Angeles,Los Angeles County,552.8054519,11783.93293
CANYON,197049,2017-07-04,2017-07-04,14,1.3623487,6,63218,663218,Rowland Heights,Rowland Heights CDP,37,6037,Los Angeles,Los Angeles County,665.6771842,5513.229501
MARTINEZ,298577,2017-10-05,2017-10-06,7,0.0524768,6,81967,681967,Val Verde,Val Verde CDP,37,6037,Los Angeles,Los Angeles County,69.97398311,212.366248
MEDLEY,314882,2017-10-21,2017-10-21,14,0.0277538,6,78960,678960,Topanga,Topanga CDP,37,6037,Los Angeles,Los Angeles County,50.92787471,112.3156138
TETON,290730,2017-09-28,2017-09-28,14,0.3011239,6,31596,631596,Hacienda Heights,Hacienda Heights CDP,37,6037,Los Angeles,Los Angeles County,181.4822444,1218.605337
LEONA,270836,2017-09-09,2017-09-09,11,0.139297,6,41208,641208,Leona Valley,Leona Valley CDP,37,6037,Los Angeles,Los Angeles County,112.1350437,563.7149644
ESCONDIDO,241015,2017-08-13,2017-08-13,14,65.972641,6,212,600212,Acton,Acton CDP,37,6037,Los Angeles,Los Angeles County,2684.107332,266981.8129
ESCONDIDO,241015,2017-08-13,2017-08-13,14,65.972641,6,450,600450,Agua Dulce,Agua Dulce CDP,37,6037,Los Angeles,Los Angeles County,2684.107332,266981.8129
RODEO,218382,2017-07-23,2017-07-23,14,61.1029396,6,40830,640830,La Verne,La Verne city,37,6037,Los Angeles,Los Angeles County,5604.140708,247274.818
SIERRA,255759,2017-08-27,2017-08-28,2,36.4634132,6,212,600212,Acton,Acton CDP,37,6037,Los Angeles,Los Angeles County,2264.106409,147562.1953
HACIENDA,338819,2017-11-12,2017-11-12,14,0.247208,6,31596,631596,Hacienda Heights,Hacienda Heights CDP,37,6037,Los Angeles,Los Angeles County,176.0162333,1000.415072
SKYLINE,339735,2017-11-13,2017-11-13,2,0.0701632,6,78960,678960,Topanga,Topanga CDP,37,6037,Los Angeles,Los Angeles County,125.972249,283.9405799
CREEK,362189,2017-12-05,2017-12-05,14,15619.14648,6,44000,644000,Los Angeles,Los Angeles city,37,6037,Los Angeles,Los Angeles County,59428.09755,63208443.18
RYE,362441,2017-12-05,2017-12-13,14,6047.71875,6,69088,669088,Santa Clarita,Santa Clarita city,111,6111,Ventura,Ventura County,35512.55205,24474248.6
RYE,362441,2017-12-05,2017-12-13,14,6047.71875,6,69088,669088,Santa Clarita,Santa Clarita city,37,6037,Los Angeles,Los Angeles County,35512.55205,24474248.6
HUB,1717619,2017-05-12,2017-05-12,14,30.5859356,6,7274,607274,Bodfish,Bodfish CDP,29,6029,Kern,Kern County,1788.216396,123776.8922
LAKEWOOD,1738977,2017-09-29,2017-09-29,14,39.7583656,6,7274,607274,Bodfish,Bodfish CDP,29,6029,Kern,Kern County,2576.442043,160896.4047
SIERRA,1731881,2017-08-13,2017-08-13,14,0.7808903,6,86174,686174,Wofford Heights,Wofford Heights CDP,29,6029,Kern,Kern County,247.9367214,3160.150995
CALGARY,1730675,2017-08-05,2017-08-07,14,50.4643097,6,86174,686174,Wofford Heights,Wofford Heights CDP,29,6029,Kern,Kern County,3182.036708,204221.8122
MID,1732273,2017-08-15,2017-08-15,14,0.0704168,6,30282,630282,Golden Hills,Golden Hills CDP,29,6029,Kern,Kern County,91.20487916,284.9667852
DERBY,1738291,2017-09-27,2017-09-27,14,2.3740511,6,18926,618926,Derby Acres,Derby Acres CDP,29,6029,Kern,Kern County,422.7846426,9607.443785
BRECKENRIDGE,1747990,2017-12-01,2017-12-01,14,22.3543777,6,3526,603526,Bakersfield,Bakersfield city,29,6029,Kern,Kern County,1345.301112,90464.95444
CARNATION,1719595,2017-05-26,2017-05-26,14,3.3584919,6,40088,640088,Lamont,Lamont CDP,29,6029,Kern,Kern County,508.0906751,13591.33424
RIVER,2980,2017-06-04,2017-06-05,14,71.2299194,6,19878,619878,Doyle,Doyle CDP,35,6035,Lassen,Lassen County,3783.134697,288257.2499
CHRISTMAS,10474,2017-07-07,2017-07-07,14,33.5524521,6,30410,630410,Good Hope,Good Hope CDP,65,6065,Riverside,Riverside County,1486.288645,135781.9594
MATZ,8271,2017-05-29,2017-05-30,14,14.0573635,6,49348,649348,Morongo Valley,Morongo Valley CDP,71,6071,San Bernardino,San Bernardino County,3295.913092,56888.13049
TECOPA,13827,2017-09-11,2017-09-14,1,26.9933758,6,78050,678050,Tecopa,Tecopa CDP,27,6027,Inyo,Inyo County,3280.927943,109238.3175
FAIRVIEW,8462,2017-06-01,2017-06-01,14,25.6585979,6,18996,618996,Desert Hot Springs,Desert Hot Springs city,65,6065,Riverside,Riverside County,1573.279511,103836.6621
SLINKARD,1478,2017-08-29,2017-09-21,1,8923.495117,6,14484,614484,Coleville,Coleville CDP,51,6051,Mono,Mono County,34372.99677,36112103.57
SLINKARD,1478,2017-08-29,2017-09-21,1,8923.495117,6,14484,614484,Coleville,Coleville CDP,3,6003,Alpine,Alpine County,34372.99677,36112103.57
SLINKARD,1478,2017-08-29,2017-09-21,1,8923.495117,6,79030,679030,Topaz,Topaz CDP,51,6051,Mono,Mono County,34372.99677,36112103.57
SLINKARD,1478,2017-08-29,2017-09-21,1,8923.495117,6,79030,679030,Topaz,Topaz CDP,3,6003,Alpine,Alpine County,34372.99677,36112103.57
MANZANITA,78840,2017-06-26,2017-06-30,10,6303.658691,6,4758,604758,Beaumont,Beaumont city,65,6065,Riverside,Riverside County,27749.77542,25510001.67
SHAVER,13407,2017-09-11,2017-09-14,4,8.5901423,6,71246,671246,Shaver Lake,Shaver Lake CDP,19,6019,Fresno,Fresno County,1005.818508,34763.07378
SILVER,15022,2017-10-11,2017-10-13,14,57.0546227,6,73794,673794,Squaw Valley,Squaw Valley CDP,19,6019,Fresno,Fresno County,3188.320185,230891.8724
HILLS,12531,2017-08-27,2017-08-27,10,60.1717224,6,73794,673794,Squaw Valley,Squaw Valley CDP,19,6019,Fresno,Fresno County,3746.224215,243506.3216
HELENA,1770,2017-08-30,2017-11-14,9,18493.70703,6,37596,637596,Junction City,Junction City CDP,105,6105,Trinity,Trinity County,87072.79473,74841376.64
CHILCOOT,992,2017-08-06,2017-08-07,1,1019.992249,6,13077,613077,Chilcoot-Vinton,Chilcoot-Vinton CDP,63,6063,Plumas,Plumas County,12534.05627,4127762.169
RIVERS,1289,2017-10-14,2017-10-14,5,147.5612488,6,45092,645092,Mad River,Mad River CDP,105,6105,Trinity,Trinity County,3790.93557,597159.1965
PIER,2385,2017-08-29,2017-08-30,7,36619.42578,6,57011,657011,Pierpoint,Pierpoint CDP,107,6107,Tulare,Tulare County,90929.93521,148193558.4
PIER,2385,2017-08-29,2017-08-30,7,36619.42578,6,70966,670966,Sequoia Crest,Sequoia Crest CDP,107,6107,Tulare,Tulare County,90929.93521,148193558.4
BELL,1380,2017-06-27,2017-07-01,9,107.2538147,6,38310,638310,Kernville,Kernville CDP,29,6029,Kern,Kern County,4863.383498,434040.795
BELL,1380,2017-06-27,2017-07-01,9,107.2538147,6,38310,638310,Kernville,Kernville CDP,107,6107,Tulare,Tulare County,4863.383498,434040.795
NEEDLES,1650,2017-07-08,2017-07-08,9,20.8683586,6,58134,658134,Ponderosa,Ponderosa CDP,107,6107,Tulare,Tulare County,1072.716268,84451.25039
RAILROAD,1743,2017-08-29,2017-11-18,9,12371.14844,6,24218,624218,Fish Camp,Fish Camp CDP,43,6043,Mariposa,Mariposa County,86419.93029,50064262.62
RAILROAD,1743,2017-08-29,2017-11-18,9,12371.14844,6,24218,624218,Fish Camp,Fish Camp CDP,39,6039,Madera,Madera County,86419.93029,50064262.62
RAILROAD,1743,2017-08-29,2017-11-18,9,12371.14844,6,52764,652764,Oakhurst,Oakhurst CDP,43,6043,Mariposa,Mariposa County,86419.93029,50064262.62
RAILROAD,1743,2017-08-29,2017-11-18,9,12371.14844,6,52764,652764,Oakhurst,Oakhurst CDP,39,6039,Madera,Madera County,86419.93029,50064262.62
MINERVA 5,1043,2017-07-29,2017-08-16,7,4339.354981,6,21026,621026,East Quincy,East Quincy CDP,63,6063,Plumas,Plumas County,24545.72416,17560746.14
MINERVA 5,1043,2017-07-29,2017-08-16,7,4339.354981,6,59080,659080,Quincy,Quincy CDP,63,6063,Plumas,Plumas County,24545.72416,17560746.14
MILLS,1435,2017-09-03,2017-09-04,9,75.3485641,6,17050,617050,Crescent Mills,Crescent Mills CDP,63,6063,Plumas,Plumas County,2443.222173,304924.8079
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,70042,670042,Santa Paula,Santa Paula city,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,70042,670042,Santa Paula,Santa Paula city,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,69070,669070,Santa Barbara,Santa Barbara city,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,69070,669070,Santa Barbara,Santa Barbara city,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,65042,665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,65042,665042,San Buenaventura (Ventura),San Buenaventura (Ventura) city,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,53476,653476,Ojai,Ojai city,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,53476,653476,Ojai,Ojai city,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,46702,646702,Meiners Oaks,Meiners Oaks CDP,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,46702,646702,Meiners Oaks,Meiners Oaks CDP,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,48046,648046,Mira Monte,Mira Monte CDP,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,48046,648046,Mira Monte,Mira Monte CDP,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,48844,648844,Montecito,Montecito CDP,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,48844,648844,Montecito,Montecito CDP,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,53182,653182,Oak View,Oak View CDP,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,53182,653182,Oak View,Oak View CDP,111,6111,Ventura,Ventura County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,79529,679529,Toro Canyon,Toro Canyon CDP,83,6083,Santa Barbara,Santa Barbara County,445282.4448,1140367254
THOMAS,3583,2017-12-04,2018-01-12,9,281790.875,6,79529,679529,Toro Canyon,Toro Canyon CDP,111,6111,Ventura,Ventura County,445282.4448,1140367254
OAK,6016,2017-08-11,2017-09-29,1,91125.32813,6,32030,632030,Happy Camp,Happy Camp CDP,15,6015,Del Norte,Del Norte County,350799.4665,368771127
OAK,6016,2017-08-11,2017-09-29,1,91125.32813,6,32030,632030,Happy Camp,Happy Camp CDP,93,6093,Siskiyou,Siskiyou County,350799.4665,368771127
CANYON,2924,2017-08-27,2017-08-31,9,46.9048195,6,39598,639598,Lakeland Village,Lakeland Village CDP,65,6065,Riverside,Riverside County,2821.788925,189817.0715
JAMESON,1090,2017-04-30,2017-05-01,9,11.7729206,6,78138,678138,Temescal Valley,Temescal Valley CDP,65,6065,Riverside,Riverside County,1380.892168,47643.32083
BRIDGE 2,10839,2017-07-14,2017-07-14,9,460.2895813,6,33588,633588,Highland,Highland city,71,6071,San Bernardino,San Bernardino County,7746.876268,1862725.898
HIDDEN,10780,2017-07-12,2017-07-18,9,45.8443146,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,2078.755822,185525.3636
MART,9802,2017-06-27,2017-07-08,7,669.2086792,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,12062.90888,2708191.508
MART,9802,2017-06-27,2017-07-08,7,669.2086792,6,33588,633588,Highland,Highland city,71,6071,San Bernardino,San Bernardino County,12062.90888,2708191.508
MELVIN,9698,2017-06-25,2017-06-25,9,2.9491386,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,648.1683822,11934.74113
MILE,11651,2017-07-31,2017-08-07,7,67.4503098,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,3149.100829,272961.7148
SEINE,11210,2017-07-22,2017-07-23,9,16.2190933,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,1088.851077,65636.34051
DOMINICA,1916,2017-05-28,2017-05-28,9,11.1546383,6,44000,644000,Los Angeles,Los Angeles city,37,6037,Los Angeles,Los Angeles County,958.4610395,45141.22078
ZERMATT,2271,2017-06-17,2017-06-17,9,11.9458704,6,86594,686594,Wrightwood,Wrightwood CDP,71,6071,San Bernardino,San Bernardino County,1112.337241,48343.22223
WALL,10975,2017-07-07,2017-08-03,2,6028.489746,6,54388,654388,Oroville East,Oroville East CDP,7,6007,Butte,Butte County,38526.4314,24396433.05
HONEY,15990,2017-10-09,2017-10-30,11,153.5117188,6,9310,609310,Butte Creek Canyon,Butte Creek Canyon CDP,7,6007,Butte,Butte County,5073.399418,621239.902
SKEGGS,6862,2017-09-11,2017-09-13,1,36.3377457,6,86440,686440,Woodside,Woodside town,81,6081,San Mateo,San Mateo County,1840.068061,147053.6338
SAN JUAN,4583,2017-09-01,2017-09-01,14,14.8259115,6,58870,658870,Prunedale,Prunedale CDP,53,6053,Monterey,Monterey County,1198.206579,59998.33701
OAK,17005,2017-11-29,2017-12-07,10,325.5135498,6,87042,687042,Yucaipa,Yucaipa city,71,6071,San Bernardino,San Bernardino County,5874.13687,1317306.549
OAK,17005,2017-11-29,2017-12-07,10,325.5135498,6,52715,652715,Oak Glen,Oak Glen CDP,71,6071,San Bernardino,San Bernardino County,5874.13687,1317306.549
HIGH,10322,2017-07-23,2017-07-27,9,157.5894623,6,44420,644420,Lucerne Valley,Lucerne Valley CDP,71,6071,San Bernardino,San Bernardino County,4923.625969,637741.9357
BRYANT 2,10918,2017-08-03,2017-08-11,7,336.6238098,6,87042,687042,Yucaipa,Yucaipa city,71,6071,San Bernardino,San Bernardino County,7431.062709,1362268.233
CABLE,8717,2017-06-24,2017-06-24,9,11.3807278,6,65000,665000,San Bernardino,San Bernardino city,71,6071,San Bernardino,San Bernardino County,1008.631116,46056.17238
LATROBE,21652,2017-07-26,2017-07-26,5,1268.109863,6,59506,659506,Rancho Murieta,Rancho Murieta CDP,67,6067,Sacramento,Sacramento County,14516.74231,5131858.617
LATROBE,21652,2017-07-26,2017-07-26,5,1268.109863,6,59506,659506,Rancho Murieta,Rancho Murieta CDP,17,6017,El Dorado,El Dorado County,14516.74231,5131858.617
LARGO,22043,2017-07-30,2017-07-30,7,237.9168549,6,59506,659506,Rancho Murieta,Rancho Murieta CDP,67,6067,Sacramento,Sacramento County,5588.195557,962815.3828
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,3792,603792,Bangor,Bangor CDP,115,6115,Yuba,Yuba County,98017.32941,65319495.64
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,3792,603792,Bangor,Bangor CDP,7,6007,Butte,Butte County,98017.32941,65319495.64
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,42412,642412,Loma Rica,Loma Rica CDP,115,6115,Yuba,Yuba County,98017.32941,65319495.64
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,42412,642412,Loma Rica,Loma Rica CDP,7,6007,Butte,Butte County,98017.32941,65319495.64
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,59115,659115,Rackerby,Rackerby CDP,115,6115,Yuba,Yuba County,98017.32941,65319495.64
CASCADE,26269,2017-10-08,2017-10-26,14,16140.79883,6,59115,659115,Rackerby,Rackerby CDP,7,6007,Butte,Butte County,98017.32941,65319495.64
MARKET,110,2017-08-15,2017-08-15,9,0.0796338,6,83766,683766,Wawona,Wawona CDP,43,6043,Mariposa,Mariposa County,64.35653941,322.2666672
LA TUNA,965,2017-09-01,2017-09-08,14,7051.351074,6,44000,644000,Los Angeles,Los Angeles city,37,6037,Los Angeles,Los Angeles County,32510.90605,28535804.93
LA TUNA,965,2017-09-01,2017-09-08,14,7051.351074,6,8954,608954,Burbank,Burbank city,37,6037,Los Angeles,Los Angeles County,32510.90605,28535804.93
LA TUNA,965,2017-09-01,2017-09-08,14,7051.351074,6,30000,630000,Glendale,Glendale city,37,6037,Los Angeles,Los Angeles County,32510.90605,28535804.93
SOUTH FORK,108,2017-08-13,2017-11-03,1,7560.07666,6,83766,683766,Wawona,Wawona CDP,43,6043,Mariposa,Mariposa County,86990.19854,30594544.06
SOUTH FORK,108,2017-08-13,2017-11-03,1,7560.07666,6,83766,683766,Wawona,Wawona CDP,39,6039,Madera,Madera County,86990.19854,30594544.06
REDWOOD VALLEY,12172,2017-10-08,2017-10-25,14,36522.94531,6,58506,658506,Potter Valley,Potter Valley CDP,45,6045,Mendocino,Mendocino County,106796.918,147803110
REDWOOD VALLEY,12172,2017-10-08,2017-10-25,14,36522.94531,6,60214,660214,Redwood Valley,Redwood Valley CDP,45,6045,Mendocino,Mendocino County,106796.918,147803110
CRISTIANITOS,1702047,2017-06-28,2017-06-30,9,702.3066406,6,65084,665084,San Clemente,San Clemente city,73,6073,San Diego,San Diego County,14502.84784,2842134.26
CRISTIANITOS,1702047,2017-06-28,2017-06-30,9,702.3066406,6,65084,665084,San Clemente,San Clemente city,59,6059,Orange,Orange County,14502.84784,2842134.26
SHINGLE,18477,2018-07-04,2018-07-04,7,315.9945374,6,59506,659506,Rancho Murieta,Rancho Murieta CDP,67,6067,Sacramento,Sacramento County,7015.422223,1278784.518
SHINGLE,18477,2018-07-04,2018-07-04,7,315.9945374,6,59506,659506,Rancho Murieta,Rancho Murieta CDP,17,6017,El Dorado,El Dorado County,7015.422223,1278784.518
STONEY,10359,2018-07-12,2018-09-07,14,954.6070557,6,13014,613014,Chico,Chico city,7,6007,Butte,Butte County,9531.216725,3863157.641
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,55520,655520,Paradise,Paradise town,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,55520,655520,Paradise,Paradise town,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,13014,613014,Chico,Chico city,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,13014,613014,Chico,Chico city,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,6070,606070,Berry Creek,Berry Creek CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
