STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,COUNTYFP,COUNTYNS,GEOID_2,NAME_2,NAMELSAD_2,LSAD_2,CLASSFP_2,MTFCC_2,CSAFP,CBSAFP,METDIVFP,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2
"06","30028","02408299","0630028",Glen Ellen,Glen Ellen CDP,"57",U1,N,N,G4210,S,"5438518","2744","+38.3553229","-122.5433057","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","30812","02408322","0630812",Graton,Graton CDP,"57",U1,N,N,G4210,S,"4090304","0","+38.4375168","-122.8659876","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","31470","02408341","0631470",Guerneville,Guerneville CDP,"57",U1,N,N,G4210,S,"25147194","440242","+38.5171652","-122.9898970","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","37274","02583041","0637274",Jenner,Jenner CDP,"57",U1,N,N,G4210,S,"5463963","745264","+38.4590340","-123.1274672","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","38156","02583045","0638156",Kenwood,Kenwood CDP,"57",U1,N,N,G4210,S,"13381900","0","+38.4154075","-122.5387535","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","11376","02582964","0611376",Carmet,Carmet CDP,"57",U1,N,N,G4210,S,"742472","0","+38.3744519","-123.0718595","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","40426","02408575","0640426",Larkfield-Wikiup,Larkfield-Wikiup CDP,"57",U2,N,N,G4210,S,"13747228","0","+38.5129719","-122.7536006","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","48928","02408860","0648928",Monte Rio,Monte Rio CDP,"57",U1,N,N,G4210,S,"4934760","208218","+38.4736108","-123.0261783","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","53266","02408971","0653266",Occidental,Occidental CDP,"57",U1,N,N,G4210,S,"12862112","0","+38.4003784","-122.9349498","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","56476","02583110","0656476",Penngrove,Penngrove CDP,"57",U1,N,N,G4210,S,"10446983","0","+38.3006185","-122.6706410","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","64252","02583125","0664252",Salmon Creek,Salmon Creek CDP,"57",U1,N,N,G4210,S,"2885757","0","+38.3462121","-123.0593290","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","70712","02583133","0670712",Sea Ranch,Sea Ranch CDP,"57",U1,N,N,G4210,S,"41742090","277559","+38.7252743","-123.4583140","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","71000","02583134","0671000",Sereno del Mar,Sereno del Mar CDP,"57",U1,N,N,G4210,S,"1909750","0","+38.3836712","-123.0731482","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","56786","02805236","0656786",Petaluma Center,Petaluma Center CDP,"57",M2,N,N,G4210,S,"3038425","0","+38.2506525","-122.7888410","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","72654","02805261","0672654",Sonoma State University,Sonoma State University CDP,"57",U1,N,N,G4210,S,"1081020","0","+38.3405648","-122.6728841","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","78126","02410064","0678126",Temelec,Temelec CDP,"57",U1,N,N,G4210,S,"4112404","0","+38.2577550","-122.4981980","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","78715","02583163","0678715",Timber Cove,Timber Cove CDP,"57",U1,N,N,G4210,S,"14637533","0","+38.5410889","-123.2587860","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","81778","02583173","0681778",Valley Ford,Valley Ford CDP,"57",U1,N,N,G4210,S,"6842484","0","+38.3245599","-122.9147330","06","097","01657246","06097",Sonoma,Sonoma County,"06",H1,G4020,"488","42220",,A,"4080862341","498084088","+38.5251824","-122.9261095"
"06","16224","02410227","0616224",Corcoran,Corcoran city,"25",C1,Y,N,G4110,A,"19315216","0","+36.0840570","-119.5612683","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","03302","02409764","0603302",Avenal,Avenal city,"25",C1,N,N,G4110,A,"50459974","0","+36.0311072","-120.1161739","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","41152","02410819","0641152",Lemoore,Lemoore city,"25",C1,N,N,G4110,A,"22828779","0","+36.2949219","-119.7983331","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","31960","02410696","0631960",Hanford,Hanford city,"25",C1,Y,N,G4110,A,"45073545","0","+36.3274177","-119.6548860","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","82954","02412160","0682954",Visalia,Visalia city,"25",C1,Y,N,G4110,A,"98250380","51434","+36.3280297","-119.3285195","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","02700","02407762","0602700",Armona,Armona CDP,"57",U1,N,N,G4210,S,"5317203","0","+36.3166068","-119.7053798","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","30686","02628734","0630686",Grangeville,Grangeville CDP,"57",U1,N,N,G4210,S,"1657009","0","+36.3438978","-119.7074670","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","32156","02628738","0632156",Hardwick,Hardwick CDP,"57",U1,N,N,G4210,S,"359343","0","+36.4025959","-119.7207704","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","34281","02408397","0634281",Home Garden,Home Garden CDP,"57",U1,N,N,G4210,S,"1144547","0","+36.3028319","-119.6370730","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","38394","02408476","0638394",Kettleman City,Kettleman City CDP,"57",U1,N,N,G4210,S,"546646","0","+36.0089852","-119.9628518","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","40746","02408585","0640746",Laton,Laton CDP,"57",U1,N,N,G4210,S,"6545990","0","+36.4314103","-119.6975968","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","41166","02408599","0641166",Lemoore Station,Lemoore Station CDP,"57",M2,N,N,G4210,S,"10965026","0","+36.2632777","-119.9048364","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","75252","02410009","0675252",Stratford,Stratford CDP,"57",U1,N,N,G4210,S,"1805595","0","+36.1884644","-119.8222466","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","84345","02627938","0684345",West Goshen,West Goshen CDP,"57",U1,N,N,G4210,S,"1734524","0","+36.3491827","-119.4573743","06","031","00277280","06031",Kings,Kings County,"06",H1,G4020,"260","25260",,A,"3602601923","3164290","+36.0724780","-119.8155301"
"06","16378","02410233","0616378",Coronado,Coronado city,"25",C1,N,N,G4110,A,"20215844","63957492","+32.6576246","-117.1565392","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","22804","02410455","0622804",Escondido,Escondido city,"25",C1,N,N,G4110,A,"96723121","276445","+33.1330533","-117.0740430","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","36294","02410098","0636294",Imperial Beach,Imperial Beach city,"25",C1,N,N,G4110,A,"11112520","304504","+32.5691398","-117.1149206","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","41124","02410818","0641124",Lemon Grove,Lemon Grove city,"25",C1,N,N,G4110,A,"10045731","0","+32.7330712","-117.0344134","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","13392","02409461","0613392",Chula Vista,Chula Vista city,"25",C1,Y,N,G4110,A,"128560729","6360807","+32.6276701","-117.0151696","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","66000","02411782","0666000",San Diego,San Diego city,"25",C1,Y,N,G4110,A,"844036546","120533495","+32.8149770","-117.1355615","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","21712","02410406","0621712",El Cajon,El Cajon city,"25",C1,N,N,G4110,A,"37579662","0","+32.8016733","-116.9604685","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","22678","02410440","0622678",Encinitas,Encinitas city,"25",C1,N,N,G4110,A,"49353552","2854559","+33.0506323","-117.2636163","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","40004","02411576","0640004",La Mesa,La Mesa city,"25",C1,N,N,G4110,A,"23546769","12381","+32.7694947","-117.0219232","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","53322","02411301","0653322",Oceanside,Oceanside city,"25",C1,N,N,G4110,A,"106889690","2296235","+33.2246006","-117.3062909","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","58520","02411480","0658520",Poway,Poway city,"25",C1,Y,N,G4110,A,"101210495","223435","+32.9876765","-117.0218144","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","68196","02411797","0668196",San Marcos,San Marcos city,"25",C1,N,N,G4110,A,"63078630","52493","+33.1325674","-117.1698921","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","11194","02409984","0611194",Carlsbad,Carlsbad city,"25",C1,Y,N,G4110,A,"97832258","3378580","+33.1292841","-117.2841831","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
"06","50398","02411216","0650398",National City,National City city,"25",C1,N,N,G4110,A,"18893263","4727544","+32.6652173","-117.0987836","06","073","00277301","06073",San Diego,San Diego County,"06",H1,G4020,,"41740",,A,"10904455257","817317026","+33.0236041","-116.7761174"
